 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
5178,37.189,22.54,700.065,2.586,6.464,8.403,0.92,9.003,2,1085,17,68.962,5.942,1.569,0.637,0.904,6.88117035315621
5179,4.596,7.156,7657.401,2.586,2.586,1.939,1.0,3.232,2,11846,7,36.87,1.939,1.372,0.729,0.957,2.4190512494783585
5180,0.836,2.742,8053.006,2.586,1.293,0.646,1.0,1.445,2,12458,4,153.435,0.646,2.0,0.5,1.0,1.031711325613224
5181,7.521,9.899,6568.843,5.171,2.586,3.878,0.965,4.336,2,10162,14,63.435,2.586,1.672,0.598,0.878,3.094516863090773
5182,4.178,7.692,7848.093,6.464,2.586,2.586,0.887,3.232,2,12141,14,36.87,2.285,1.327,0.754,0.8,2.3064246829028496
5183,0.418,1.828,14.221,7.111,0.646,0.646,1.0,0.914,2,22,11,135.0,0.646,1.0,1.0,1.0,0.729530074568073
5184,5.432,8.606,6930.187,7.757,2.586,3.232,0.922,3.769,2,10721,12,120.964,2.313,1.802,0.555,0.812,2.6298739907078064
5185,2.507,5.864,6390.433,9.05,1.939,1.939,0.916,2.331,2,9886,14,123.69,1.939,1.124,0.89,0.8,1.7866201439172942
5186,9.611,10.656,517.13,9.696,3.232,3.232,1.0,4.571,2,800,20,45.0,3.232,1.202,0.832,0.958,3.498157409901625
5187,89.838,40.418,4207.498,9.696,7.757,16.807,0.691,17.004,2,6512,15,98.746,7.757,2.326,0.43,0.898,10.695106087361523
5188,1.254,3.657,6806.723,9.696,1.293,1.293,1.0,1.828,2,10530,15,135.0,1.293,1.464,0.683,0.857,1.263583154801414
5189,9.193,11.727,7773.109,9.696,3.878,3.878,0.84,5.049,2,12026,15,129.806,3.18,1.637,0.611,0.815,3.421241168750071
5190,2.925,5.485,6234.648,11.635,1.939,1.939,1.0,2.742,2,9645,21,45.0,1.828,1.596,0.626,0.875,1.9298252947742056
5191,2.925,6.242,6533.937,12.928,2.586,1.293,0.943,2.891,2,10108,22,26.565,1.293,1.936,0.517,0.933,1.9298252947742056
5192,1.254,3.657,7118.293,12.928,1.293,1.293,1.0,1.828,2,11012,20,135.0,1.293,1.464,0.683,0.857,1.263583154801414
5193,17.132,16.141,1144.796,13.575,4.525,5.818,0.826,7.37,2,1771,30,52.125,3.657,2.189,0.457,0.891,4.670453926590306
5194,2.925,5.864,6919.198,14.221,1.939,1.939,1.0,2.331,2,10704,22,123.69,1.939,1.069,0.936,0.875,1.9298252947742056
5195,5.85,8.071,6983.84,14.221,2.586,2.586,1.0,3.232,2,10805,22,126.87,2.586,1.02,0.981,0.933,2.729185104880338
5196,7.521,9.52,7610.86,14.221,3.232,3.232,1.0,3.769,2,11775,27,59.036,3.2,1.094,0.914,0.857,3.094516863090773
5197,0.418,1.828,7948.287,14.221,0.646,0.646,1.0,0.914,2,12296,22,135.0,0.646,1.0,1.0,1.0,0.729530074568073
5198,4.178,7.313,6884.939,16.16,2.586,2.586,0.982,2.891,2,10652,25,116.565,2.586,1.028,0.973,0.769,2.3064246829028496
5199,0.418,1.828,6946.994,16.16,0.646,0.646,1.0,0.914,2,10747,25,135.0,0.646,1.0,1.0,1.0,0.729530074568073
5200,0.836,3.657,6852.618,16.807,1.293,1.293,0.785,1.828,2,10601,26,135.0,0.914,2.646,0.378,0.667,1.031711325613224
5201,2.507,4.949,7818.358,17.453,1.293,1.939,1.0,2.331,2,12095,27,123.69,1.293,1.5,0.667,1.0,1.7866201439172942
5202,3.761,6.242,7548.158,18.1,1.939,1.939,1.0,2.742,2,11677,28,135.0,1.939,1.0,1.0,1.0,2.18829932316147
5203,0.836,2.742,6967.679,18.746,1.293,0.646,1.0,1.445,2,10779,29,153.435,0.646,2.0,0.5,1.0,1.031711325613224
