 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
3722,1.671,3.657,3786.684,11.635,1.293,1.293,1.0,1.828,2,5858,18,135.0,1.293,1.0,1.0,1.0,1.4586237620621902
3723,3.343,6.778,3845.507,15.514,1.939,2.586,0.914,2.891,2,5949,28,63.435,1.939,1.435,0.697,0.842,2.0631141020432318
3724,5.85,8.071,3530.705,18.1,2.586,2.586,1.0,3.657,2,5462,28,135.0,2.586,1.319,0.758,0.933,2.729185104880338
3725,3.761,6.778,3819.005,26.503,1.939,2.586,1.0,2.891,2,5908,45,63.435,1.939,1.34,0.746,0.857,2.18829932316147
3726,0.836,3.121,3788.623,27.149,0.646,1.293,1.0,1.445,2,5861,42,116.565,0.646,2.0,0.5,1.0,1.031711325613224
3727,0.836,2.742,3862.961,29.089,1.293,0.646,1.0,1.445,2,5976,45,153.435,0.646,2.0,0.5,1.0,1.031711325613224
3728,8.357,12.485,5149.968,29.089,2.586,5.171,0.674,5.33,2,7968,45,104.036,2.338,2.793,0.358,0.769,3.261972237060235
3729,4.596,8.071,5141.564,31.028,1.939,3.232,0.887,3.481,2,7955,48,111.801,1.939,1.714,0.583,0.846,2.4190512494783585
3730,26.324,19.262,2688.429,33.613,7.111,5.171,0.892,7.811,2,4159,58,24.444,5.11,1.595,0.627,0.9,5.789365921723071
3731,0.418,1.828,3883.646,33.613,0.646,0.646,1.0,0.914,2,6008,52,135.0,0.646,1.0,1.0,1.0,0.729530074568073
3732,10.446,11.349,3783.452,35.553,3.878,3.878,1.0,4.336,2,5853,57,153.435,3.878,1.027,0.973,0.847,3.646952191118429
3733,3.761,8.071,5124.111,35.553,1.939,3.232,0.726,3.481,2,7928,60,68.199,1.939,2.001,0.5,0.75,2.18829932316147
3734,3.343,5.864,3771.17,39.431,1.939,1.939,1.0,2.742,2,5834,61,135.0,1.939,1.229,0.814,0.941,2.0631141020432318
3735,59.335,30.076,2976.729,40.078,10.343,9.05,0.824,10.602,2,4607,75,52.431,7.805,1.405,0.712,0.887,8.691816173094141
3736,20.475,21.091,5125.404,42.017,5.818,7.757,0.578,8.403,2,7932,77,67.38,4.841,1.917,0.522,0.715,5.105837803774466
3737,8.357,9.52,3795.734,44.602,3.232,3.232,1.0,3.769,2,5873,69,120.964,3.232,1.083,0.923,0.889,3.261972237060235
3738,10.028,11.192,8965.094,45.249,3.232,3.878,1.0,4.661,2,13870,76,56.31,3.232,1.395,0.717,0.906,3.5732402878345884
3739,360.186,75.73,2087.912,45.895,23.917,20.039,0.789,26.534,2,3231,75,145.923,20.039,1.335,0.749,0.913,21.415019464384788
3740,5.85,8.449,2200.388,46.542,1.939,3.232,1.0,3.769,2,3404,77,59.036,1.939,1.662,0.602,0.966,2.729185104880338
3741,0.418,1.828,3941.823,50.42,0.646,0.646,1.0,0.914,2,6098,78,135.0,0.646,1.0,1.0,1.0,0.729530074568073
3742,166.304,71.878,5393.665,57.531,21.978,23.271,0.404,27.28,2,8352,124,53.673,12.37,3.263,0.306,0.689,14.551454540616774
3743,452.53,96.377,1315.449,60.763,21.978,37.492,0.612,38.892,2,2046,94,105.422,17.501,2.474,0.404,0.874,24.003730776256493
3744,223.549,63.115,7959.276,60.763,21.332,18.1,0.705,22.29,2,12313,112,16.858,16.189,1.494,0.669,0.85,16.871023293979558
3745,33.01,21.469,3732.385,65.288,7.111,6.464,0.9,8.1,2,5774,104,151.39,6.399,1.31,0.764,0.893,6.483026868038395
3746,1.671,3.657,4609.567,65.934,1.293,1.293,1.0,1.828,2,7131,102,135.0,1.293,1.0,1.0,1.0,1.4586237620621902
3747,1.254,3.657,1236.587,86.619,1.293,1.293,1.0,1.828,2,1913,136,45.0,1.293,1.464,0.683,0.857,1.263583154801414
3748,0.418,1.828,4582.418,95.023,0.646,0.646,1.0,0.914,2,7089,147,135.0,0.646,1.0,1.0,1.0,0.729530074568073
3749,13.371,13.02,7280.543,108.597,4.525,3.878,0.991,5.049,2,11263,168,129.806,3.878,1.188,0.842,0.901,4.126073915073973
3750,715.775,147.517,8077.569,115.708,49.774,26.503,0.413,51.749,2,12498,180,159.528,25.49,2.351,0.425,0.724,30.188624266978632
3751,1.671,4.949,5910.149,121.526,1.293,1.939,0.857,2.331,2,9143,191,56.31,1.293,2.031,0.492,0.8,1.4586237620621902
3752,7.103,9.52,8400.776,121.526,3.232,3.232,0.985,3.481,2,12998,188,111.801,3.2,1.044,0.957,0.85,3.0072945459754785
3753,29.667,22.162,166.128,125.404,7.111,7.757,0.759,8.697,2,259,195,131.987,5.028,1.884,0.531,0.84,6.145990365568276
3754,4.178,7.156,4712.346,131.868,1.939,2.586,1.0,2.891,2,7291,204,116.565,1.939,1.236,0.809,0.909,2.3064246829028496
3755,3.761,6.778,434.389,135.1,1.939,2.586,1.0,2.891,2,672,209,116.565,1.939,1.536,0.651,0.857,2.18829932316147
3756,17.968,15.227,8652.23,137.686,4.525,5.171,0.974,5.782,2,13386,221,63.435,4.525,1.133,0.883,0.896,4.783050087527979
3757,10.028,11.192,3644.473,138.979,3.878,3.232,1.0,4.661,2,5638,215,146.31,3.232,1.345,0.743,0.906,3.5732402878345884
3758,2.925,6.399,1246.93,145.443,2.586,1.939,0.898,3.232,2,1929,228,36.87,1.828,2.041,0.49,0.778,1.9298252947742056
3759,4.596,7.313,502.262,148.675,2.586,2.586,1.0,2.891,2,778,230,116.565,2.586,1.139,0.878,0.815,2.4190512494783585
3760,2.089,4.949,266.968,172.592,1.293,1.939,1.0,2.331,2,413,270,56.31,1.293,1.553,0.644,0.909,1.6308885335766374
3761,20.892,17.434,4104.072,174.531,6.464,4.525,0.864,7.227,2,6349,276,26.565,4.39,1.74,0.575,0.885,5.157569250005958
3762,2.507,4.949,3603.103,182.288,1.939,1.293,1.0,2.331,2,5574,282,146.31,1.293,1.5,0.667,1.0,1.7866201439172942
3763,11.282,11.349,2081.448,185.52,3.878,3.878,1.0,4.661,2,3220,292,33.69,3.657,1.207,0.829,0.885,3.7900776434925594
3764,1.254,3.657,2755.656,192.631,1.293,1.293,1.0,1.828,2,4263,298,135.0,1.293,1.464,0.683,0.857,1.263583154801414
3765,9.611,10.813,3591.467,192.631,3.878,3.232,1.0,4.336,2,5556,302,26.565,3.232,1.182,0.846,0.885,3.498157409901625
3766,12.953,13.177,2809.955,196.509,4.525,4.525,0.937,5.212,2,4347,309,29.745,4.047,1.277,0.783,0.838,4.061067818068859
