 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
1,0.187,1.481,639.02,3.102,0.49,0.49,1.0,0.693,1,3914,22,45.0,0.49,1.38,0.725,0.875,0.48795060699365406
2,0.08,1.019,686.694,3.755,0.49,0.163,0.967,0.516,1,4206,23,161.565,0.163,3.0,0.333,1.0,0.31915382432114614
3,4.665,12.916,672.0,3.918,3.755,3.265,0.351,4.313,1,4116,29,150.524,2.898,1.805,0.554,0.573,2.4371422765586614
4,1.2,4.077,711.673,5.224,1.469,1.143,0.907,1.681,1,4359,32,150.945,1.143,1.444,0.693,0.9,1.2360774464742066
5,2.239,5.709,669.714,5.388,1.959,1.469,0.863,2.122,1,4102,38,22.62,1.469,1.277,0.783,0.923,1.6884262911545855
6,0.693,3.519,634.612,7.347,1.469,0.816,0.703,1.505,1,3887,47,167.471,0.805,2.018,0.495,0.776,0.9393375349156807
7,1.066,4.228,652.735,8.49,1.796,0.653,0.749,1.862,1,3998,56,15.255,0.653,2.684,0.373,0.952,1.1650207529000003
8,1.786,5.94,632.0,10.122,1.143,2.286,0.636,2.487,1,3871,76,66.801,1.143,2.201,0.454,0.822,1.5079807117125208
9,0.16,1.385,635.429,10.286,0.49,0.49,1.0,0.589,1,3892,65,33.69,0.462,1.291,0.775,0.8,0.45135166683820505
10,1.919,5.805,654.694,10.612,2.286,1.143,0.716,2.427,1,4010,67,160.346,1.143,2.46,0.407,0.894,1.5631208162988481
11,0.293,1.943,452.898,13.551,0.653,0.653,0.976,0.816,1,2775,83,126.87,0.653,1.393,0.718,0.815,0.6107857125108631
12,2.399,6.904,629.714,15.51,2.612,1.796,0.633,2.856,1,3858,95,149.036,1.241,2.743,0.365,0.814,1.7477132681935144
13,1.679,9.094,646.204,16.653,3.592,1.959,0.255,4.091,1,3958,114,28.61,1.167,4.317,0.232,0.527,1.462111211779165
14,0.08,0.924,632.98,18.122,0.327,0.327,1.0,0.462,1,3877,113,45.0,0.327,1.464,0.683,0.857,0.31915382432114614
15,0.613,2.731,461.714,18.286,0.816,0.98,1.0,1.045,1,2828,113,128.66,0.816,1.13,0.885,0.868,0.8834567566794963
16,2.985,7.939,1555.265,18.612,3.102,1.633,0.595,3.253,1,9526,116,162.474,1.633,2.097,0.477,0.833,1.9495178996445406
17,0.027,0.462,662.694,18.776,0.163,0.163,1.0,0.231,1,4059,115,135.0,0.163,1.0,1.0,1.0,0.185411616971131
18,1.706,6.155,634.286,18.939,2.449,1.633,0.566,2.638,1,3885,118,158.199,1.057,2.908,0.344,0.74,1.4738204311645933
19,0.16,1.481,642.612,18.939,0.653,0.327,0.916,0.73,1,3936,118,26.565,0.327,2.082,0.48,0.857,0.45135166683820505
20,0.027,0.462,1559.02,19.918,0.163,0.163,1.0,0.231,1,9549,122,135.0,0.163,1.0,1.0,1.0,0.185411616971131
21,0.347,2.269,639.673,20.082,0.653,0.816,0.846,0.952,1,3919,123,120.964,0.653,1.429,0.7,0.812,0.6646909973988676
22,0.027,0.462,1559.673,20.408,0.163,0.163,1.0,0.231,1,9553,125,135.0,0.163,1.0,1.0,1.0,0.185411616971131
23,1.973,9.094,1568.163,23.673,3.592,1.633,0.3,3.723,1,9605,149,164.745,1.345,3.517,0.284,0.493,1.5849610789424693
24,0.027,0.462,1590.857,23.837,0.163,0.163,1.0,0.231,1,9744,146,135.0,0.163,1.0,1.0,1.0,0.185411616971131
25,19.539,30.49,1560.327,26.776,5.551,9.633,0.264,9.77,1,9572,164,99.62,4.987,2.686,0.372,0.532,4.9877677837465875
26,0.8,3.711,1567.837,26.939,1.143,1.143,0.73,1.316,1,9604,165,119.745,1.122,1.153,0.867,0.769,1.009253008808064
27,1.493,5.558,1566.204,30.041,1.469,2.122,0.607,2.492,1,9594,197,58.392,1.002,2.796,0.358,0.806,1.3787482149724068
28,0.506,2.962,1661.551,31.184,1.143,0.816,0.725,1.404,1,10177,191,144.462,0.657,2.521,0.397,0.776,0.8026575917762147
29,0.64,3.711,433.306,32.98,0.816,1.469,0.584,1.505,1,2656,202,102.529,0.816,2.409,0.415,0.696,0.9027033336764101
30,0.053,0.924,1662.857,35.102,0.327,0.327,0.785,0.462,1,10185,215,135.0,0.231,2.646,0.378,0.667,0.25977239243415307
31,9.196,20.107,1663.837,35.429,7.51,3.755,0.286,8.007,1,10191,217,159.717,2.461,4.571,0.219,0.626,3.421799359019251
32,0.027,0.462,1583.673,36.735,0.163,0.163,1.0,0.231,1,9700,225,135.0,0.163,1.0,1.0,1.0,0.185411616971131
33,0.586,3.519,1660.082,38.204,1.306,0.98,0.595,1.46,1,10168,234,153.435,0.808,1.676,0.597,0.698,0.8637814383365767
34,5.198,14.094,444.898,41.469,5.388,2.776,0.329,5.63,1,2725,261,163.142,2.241,3.293,0.304,0.559,2.5726055184449437
35,1.12,5.096,444.735,44.408,1.633,1.633,0.542,1.862,1,2727,282,52.125,1.154,1.943,0.515,0.656,1.1941642642883694
36,0.027,0.462,1635.265,44.735,0.163,0.163,1.0,0.231,1,10016,274,135.0,0.163,1.0,1.0,1.0,0.185411616971131
37,0.8,3.193,449.469,45.551,1.143,0.98,0.986,1.316,1,2753,279,150.255,0.929,1.446,0.691,0.87,1.009253008808064
38,0.32,2.038,447.673,47.02,0.816,0.49,0.967,0.879,1,2742,289,158.199,0.49,1.579,0.633,0.889,0.6383076486422923
39,1.466,4.77,473.306,47.673,1.469,1.633,0.81,1.862,1,2900,293,127.875,1.268,1.579,0.633,0.859,1.3662244224803437
40,1.919,5.423,432.49,54.694,1.633,1.796,0.82,2.129,1,2649,346,57.529,1.501,1.366,0.732,0.867,1.5631208162988481
41,0.666,2.922,461.714,56.0,0.98,0.816,0.981,1.177,1,2828,347,33.69,0.816,1.284,0.779,0.926,0.9208569578352647
42,0.56,2.922,444.735,59.918,1.143,0.653,0.824,1.243,1,2724,368,156.801,0.653,1.73,0.578,0.875,0.8444016491289505
