0.01,0
0.011482,0
0.013183,0
0.015136,0
0.017378,0
0.019953,0
0.022909,0
0.026303,0
0.0302,0
0.034674,0
0.039811,0
0.045709,0
0.052481,0
0.060256,0
0.069183,0
0.079433,0
0.091201,0
0.104713,0
0.120226,0
0.138038,0
0.158489,0
0.18197,0
0.20893,0
0.239883,0
0.275423,0
0.316228,0
0.363078,0
0.416869,0
0.47863,0
0.549541,0
0.630957,0
0.724436,0
0.831764,0
0.954993,0
1.096478,0
1.258925,0
1.44544,0
1.659587,0
1.905461,0
2.187762,0
2.511886,0
2.884031,0
3.311311,8.632744
3.801894,9.79638
4.365158,9.188334
5.011872,11.437415
5.754399,10.211838
6.606934,8.008998
7.585776,6.712526
8.709636,5.586414
10,4.680189
11.481536,3.90831
13.182567,3.289807
15.135612,2.796216
17.378008,2.422953
19.952623,2.134319
22.908677,1.906192
26.30268,1.706218
30.199517,1.516443
34.673685,1.323576
39.810717,1.127268
45.708819,0.931698
52.480746,0.745305
60.255959,0.576601
69.183097,0.430588
79.432823,0.311404
91.201084,0.216912
104.712855,0.148487
120.226443,0.094432
138.038426,0.063607
158.489319,0.038164
181.970086,0.023799
208.929613,0.014136
239.883292,0.008364
275.42287,0.004801
316.227766,0.005562
363.078055,0
416.869383,0
478.630092,0
549.540874,0
630.957344,0
724.43596,0
831.763771,0
954.992586,0
1096.478196,0
1258.925412,0
1445.439771,0
1659.586907,0
1905.460718,0
2187.761624,0
2511.886432,0
2884.031503,0
3311.311215,0
3801.893963,0
4365.158322,0
5011.872336,0
5754.399373,0
6606.93448,0
7585.77575,0
8709.6359,0
10000,0
