x,y
320.1800417078816,2.2167059796749394e-08
322.8506665193823,3.8151940605031846e-08
325.52129133088295,6.73167475884433e-08
328.1919161423836,1.1771866078217135e-07
330.86254095388426,2.0206132487488636e-07
333.5331657653849,3.39543881554385e-07
336.2037905768856,5.581887429012846e-07
338.8744153883862,8.975592479733954e-07
341.54504019988684,1.4116556016211667e-06
344.2156650113875,2.1716169399271316e-06
346.88628982288816,3.267677453014068e-06
349.5569146343888,4.809660044109975e-06
352.2275394458895,6.925192722748649e-06
354.89816425739014,9.754861334261797e-06
357.5687890688908,1.3443724825364247e-05
360.2394138803914,1.812905179807103e-05
362.91003869189205,2.3924782424213737e-05
365.5806635033927,3.090401023023079e-05
368.2512883148934,3.9081579613361295e-05
370.92191312639403,4.839951884497579e-05
373.5925379378947,5.871826643149114e-05
376.26316274939535,6.981632567966691e-05
378.93378756089595,8.140001647369113e-05
381.6044123723966,9.312344776711009e-05
384.27503718389727,0.00010461693911708167
386.9456619953979,0.00011552024917209433
389.6162868068986,0.00012551557110708622
392.28691161839924,0.00013435474183899206
394.9575364298999,0.00014187573988350247
397.62816124140056,0.00014800531991191482
400.29878605290116,0.00015274726303696223
402.9694108644018,0.00015615867142984037
405.6400356759025,0.00015831932988601255
408.31066048740314,0.00015930075409030715
410.9812852989038,0.00015914171090845812
413.65191011040446,0.00015783563075703685
416.3225349219051,0.00015533271478393034
418.9931597334057,0.00015155626698690384
421.6637845449064,0.00014642961898397457
424.33440935640704,0.000139907699933744
427.0050341679077,0.0001320063555603721
429.67565897940835,0.00012282311289018108
432.346283790909,0.00011254501934983029
435.01690860240967,0.00010144194792622351
437.68753341391033,8.984668540135119e-05
440.35815822541093,7.81255564655728e-05
443.0287830369116,6.664480540128365e-05
445.69940784841225,5.573825280868329e-05
448.3700326599129,4.568094916080152e-05
451.04065747141357,3.667197135575039e-05
453.7112822829142,2.8827587322300345e-05
456.3819070944149,2.2184184052267862e-05
459.0525319059155,1.6708955292680267e-05
461.7231567174162,1.2315559943037995e-05
464.3937815289168,8.881809730778824e-06
467.0644063404175,6.266811127606432e-06
469.7350311519181,4.325681062840773e-06
472.4056559634187,2.9207713838969182e-06
475.07628077491944,1.929097499991815e-06
477.74690558642004,1.2462563027191864e-06
