x,y
-14.354830928806065,0.00017226864628449068
-13.853853489899228,0.00023838583805028797
-13.35287605099239,0.00032642850095261286
-12.851898612085552,0.00044232063096593483
-12.350921173178715,0.0005931115994146987
-11.849943734271879,0.0007870364767969976
-11.348966295365042,0.0010335280007272426
-10.847988856458203,0.0013431637188944555
-10.347011417551366,0.0017275319250448097
-9.84603397864453,0.0021990016540383685
-9.34505653973769,0.0027703855115481344
-8.844079100830854,0.003454489657948149
-8.343101661924017,0.004263552830877568
-7.84212422301718,0.0052085856271564795
-7.341146784110342,0.006298631855601931
-6.840169345203504,0.007539984832389682
-6.3391919062966675,0.008935401999502084
-5.838214467389831,0.010483370022487965
-5.337237028482994,0.012177478333643285
-4.836259589576155,0.014005960788117075
-4.335282150669318,0.01595146179634923
-3.8343047117624813,0.0179910744870685
-3.3333272728556427,0.02009668416427387
-2.832349833948806,0.02223563117334175
-2.331372395041969,0.02437168452214583
-1.830394956135132,0.02646629299646813
-1.3294175172282952,0.02848005625270328
-0.8284400783214565,0.030374336846025855
-0.3274626394146196,0.03211291767633921
0.17351479949221726,0.033663599888044064
0.6744922383990559,0.03499963523191297
1.1754696773058928,0.03610089488468658
1.6764471162127297,0.0369546934118233
2.1774245551195666,0.03755621071705014
2.6784019940264034,0.037908484392240434
3.1793794329332403,0.0380219771854058
3.680356871840077,0.03791375632823316
4.181334310746918,0.03760635018458084
4.6823117496537545,0.037126370402103495
5.183289188560591,0.03650300240186052
5.684266627467428,0.035766472408512204
6.185244066374265,0.03494659506524862
6.686221505281102,0.03407149273477299
7.187198944187939,0.03316655747814372
7.688176383094779,0.03225370171407768
8.189153822001616,0.031350916371569254
8.690131260908453,0.030472128717821984
9.19110869981529,0.02962732850440842
9.692086138722127,0.02882291266860698
10.193063577628964,0.028062186910806128
10.6940410165358,0.027345957613063274
11.195018455442638,0.026673149548355347
11.695995894349474,0.026041392732282488
12.196973333256315,0.025447534126614938
12.697950772163152,0.024888044926855087
13.198928211069989,0.024359309967487554
13.699905649976825,0.023857800598082884
14.200883088883662,0.023380144771733884
14.7018605277905,0.022923117037587152
15.202837966697336,0.022483576141976908
15.703815405604177,0.022058379023652566
16.20479284451101,0.021644297587057208
16.70577028341785,0.021237959538591207
17.206747722324685,0.020835827760006777
17.707725161231522,0.02043422521417631
18.20870260013836,0.02002940520126364
18.709680039045196,0.01961766069807039
19.210657477952033,0.019195462061071446
19.71163491685887,0.018759609816877278
20.212612355765707,0.018307388595767086
20.713589794672544,0.01783670925016805
21.21456723357938,0.017346228442905825
21.715544672486217,0.016835438004404922
22.21652211139306,0.01630471964617318
22.717499550299898,0.015755363735550202
23.218476989206735,0.015189553441561436
23.719454428113572,0.014610317441625116
24.22043186702041,0.01402145545876994
24.721409305927246,0.013427441229241567
25.222386744834083,0.012833307230444593
25.72336418374092,0.012244514842828996
26.224341622647756,0.01166681281631067
26.725319061554593,0.011106086191377014
27.22629650046143,0.01056819737536354
27.727273939368267,0.010058821020345205
28.228251378275104,0.009583274739633586
28.72922881718194,0.0091463485053294
29.230206256088778,0.008752136687763762
29.73118369499562,0.008403877968709552
30.23216113390246,0.008103809585417052
30.733138572809295,0.007853043328863945
31.234116011716132,0.007651471225331481
31.73509345062297,0.007497708709781932
32.236070889529806,0.007389082244688904
32.73704832843664,0.007321666715542382
33.23802576734348,0.0072903755944174085
33.73900320625032,0.007289103940083806
34.239980645157154,0.007310921006750566
34.74095808406399,0.0073483058307906935
35.24193552297083,0.007393415955046686
35.742912961877664,0.007438376734946815
36.2438904007845,0.007475576721095451
36.74486783969134,0.007497953640696427
37.245845278598175,0.007499255632194578
37.74682271750501,0.007474263650739613
38.247800156411856,0.007418963278066339
38.74877759531869,0.007330657361809163
39.24975503422553,0.00720801471708243
39.750732473132366,0.007051054232599407
40.2517099120392,0.0068610677959077045
40.75268735094604,0.00664048915840182
41.25366478985288,0.006392718913025845
41.754642228759714,0.006121917936248637
42.25561966766655,0.005832782817387595
42.75659710657339,0.005530316923865855
43.257574545480225,0.005219609885075739
43.75855198438706,0.004905636557525019
44.2595294232939,0.004593084161955444
44.760506862200735,0.0042862135030178146
