 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
1,0.027,0.462,1114.612,151.51,0.163,0.163,1.0,0.231,1,6827,928,135.0,0.163,1.0,1.0,1.0,0.185411616971131
2,1.759,8.242,1110.041,152.49,0.49,3.918,0.325,3.932,1,6800,958,85.236,0.49,7.559,0.132,0.964,1.4965387930785994
3,0.053,0.788,1110.531,156.735,0.163,0.327,1.0,0.365,1,6802,960,116.565,0.163,2.0,0.5,1.0,0.259772392434153
4,0.027,0.462,1111.347,159.02,0.163,0.163,1.0,0.231,1,6807,974,135.0,0.163,1.0,1.0,1.0,0.185411616971131
5,0.053,0.693,1111.51,159.51,0.327,0.163,1.0,0.365,1,6808,977,153.435,0.163,2.0,0.5,1.0,0.259772392434153
6,0.027,0.462,1432.49,863.837,0.163,0.163,1.0,0.231,1,8774,5291,135.0,0.163,1.0,1.0,1.0,0.185411616971131
7,57871.727,1316.877,974.204,1090.449,315.592,337.306,0.419,345.74,1,5997,8035,29.943,309.561,1.12,0.893,0.789,271.44902162011493
8,0.027,0.462,1260.735,1122.612,0.163,0.163,1.0,0.231,1,7722,6876,135.0,0.163,1.0,1.0,1.0,0.185411616971131
9,0.107,1.25,1686.204,1139.102,0.327,0.49,0.857,0.516,1,10329,6977,108.435,0.327,1.468,0.681,0.8,0.3691024671912427
10,2.852,7.151,1690.122,1141.224,2.776,1.469,0.701,2.943,1,10352,6998,19.44,1.469,2.116,0.473,0.856,1.9055915568622477
11,0.666,3.902,998.204,1255.51,1.469,0.816,0.55,1.681,1,6114,7695,29.055,0.816,2.278,0.439,0.806,0.9208569578352648
12,0.027,0.462,1448.98,1445.224,0.163,0.163,1.0,0.231,1,8875,8852,135.0,0.163,1.0,1.0,1.0,0.185411616971131
13,0.187,1.481,535.837,2176.327,0.49,0.49,1.0,0.693,1,3282,13330,135.0,0.49,1.38,0.725,0.875,0.487950606993654
