 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
748,5.171,13.649,1722.122,1.796,2.449,4.898,0.349,4.966,2,10556,41,80.538,2.355,2.06,0.486,0.604,2.565915369965566
749,19.432,36.711,1413.388,2.286,8.98,7.51,0.181,11.372,2,8657,16,140.826,5.253,2.177,0.459,0.554,4.974091960679224
750,0.267,1.943,1719.837,2.612,0.816,0.49,0.887,0.879,2,10534,16,158.199,0.49,1.976,0.506,0.8,0.5830565653899187
751,4.665,11.96,1409.306,3.429,3.592,3.265,0.41,4.746,2,8632,40,40.815,2.156,2.338,0.428,0.696,2.437142276558661
752,0.533,3.519,1719.184,4.735,1.469,0.816,0.541,1.681,2,10530,29,150.945,0.62,3.446,0.29,0.741,0.8237940745986474
753,2.106,6.363,1715.755,5.714,1.796,1.959,0.654,2.54,2,10509,47,45.0,1.679,1.567,0.638,0.81,1.6375110629282028
754,0.24,1.943,1719.51,7.02,0.816,0.49,0.799,0.879,2,10532,46,21.801,0.49,1.567,0.638,0.75,0.5527906391541367
755,1.306,5.287,1412.408,7.184,2.122,1.143,0.587,2.274,2,8651,50,21.038,0.965,2.865,0.349,0.772,1.2895157406655116
756,32.52,42.697,1409.306,8.0,10.449,9.143,0.224,11.688,2,8632,51,131.035,8.081,1.574,0.635,0.513,6.434729986160064
757,0.16,1.481,1176.327,10.939,0.653,0.327,0.916,0.673,2,7205,67,165.964,0.327,1.809,0.553,0.857,0.451351666838205
758,0.187,1.616,1572.245,12.735,0.653,0.49,0.898,0.73,2,9630,79,153.435,0.462,1.668,0.6,0.778,0.487950606993654
759,1.12,4.443,1926.857,15.51,1.469,1.469,0.713,1.966,2,11802,104,41.634,1.039,2.23,0.448,0.785,1.1941642642883694
760,0.053,0.924,1949.551,16.816,0.327,0.327,0.785,0.462,2,11941,103,135.0,0.231,2.646,0.378,0.667,0.259772392434153
761,0.027,0.462,1212.082,17.143,0.163,0.163,1.0,0.231,2,7424,105,135.0,0.163,1.0,1.0,1.0,0.185411616971131
762,0.187,1.903,1413.878,17.143,0.816,0.327,0.647,0.879,2,8660,107,21.801,0.327,2.982,0.335,0.824,0.487950606993654
763,0.187,1.481,1211.429,17.306,0.49,0.49,1.0,0.589,2,7420,106,123.69,0.49,1.069,0.936,0.875,0.487950606993654
764,0.053,0.788,1173.551,24.816,0.163,0.327,1.0,0.365,2,7188,152,116.565,0.163,2.0,0.5,1.0,0.259772392434153
765,0.027,0.462,2269.714,24.816,0.163,0.163,1.0,0.231,2,13902,152,135.0,0.163,1.0,1.0,1.0,0.185411616971131
766,0.426,2.269,1530.612,25.143,0.816,0.653,1.0,0.952,2,9375,158,30.964,0.653,1.392,0.718,0.889,0.7364781368494107
767,0.133,1.25,1179.592,25.306,0.49,0.327,1.0,0.589,2,7225,155,146.31,0.327,1.553,0.644,0.909,0.4115104609238708
768,1.093,4.826,148.245,25.633,1.469,1.469,0.59,1.766,2,910,166,56.31,1.134,1.762,0.568,0.695,1.1796825091504632
769,0.027,0.462,2146.122,26.776,0.163,0.163,1.0,0.231,2,13145,164,135.0,0.163,1.0,1.0,1.0,0.185411616971131
770,0.027,0.462,2006.367,27.592,0.163,0.163,1.0,0.231,2,12289,169,135.0,0.163,1.0,1.0,1.0,0.185411616971131
771,0.373,2.038,1816.0,27.918,0.653,0.653,1.0,0.816,2,11123,171,126.87,0.653,1.02,0.981,0.933,0.6891432000580254
772,0.187,1.385,1678.531,34.776,0.49,0.49,1.0,0.589,2,10281,213,123.69,0.49,1.069,0.936,0.875,0.487950606993654
773,12.075,14.19,1354.776,35.265,4.735,4.082,0.754,4.871,2,8298,225,166.43,3.752,1.197,0.835,0.865,3.921016131397203
774,0.027,0.462,1594.612,35.592,0.163,0.163,1.0,0.231,2,9767,218,135.0,0.163,1.0,1.0,1.0,0.185411616971131
775,4.078,7.883,1311.51,43.918,2.449,2.449,0.825,2.581,2,8034,271,145.305,2.395,1.033,0.968,0.867,2.278655494678824
776,0.586,4.865,1159.51,44.082,1.306,1.796,0.311,2.221,2,7102,270,126.027,0.588,5.301,0.189,0.557,0.8637814383365767
777,0.4,2.596,1161.959,44.245,0.653,0.98,0.746,1.033,2,7117,271,108.435,0.64,1.703,0.587,0.789,0.7136496464611084
778,0.027,0.462,1282.449,50.776,0.163,0.163,1.0,0.231,2,7855,311,135.0,0.163,1.0,1.0,1.0,0.185411616971131
779,0.373,3.615,1280.327,52.735,0.816,1.469,0.359,1.608,2,7843,323,113.962,0.554,3.456,0.289,0.538,0.6891432000580254
780,428.142,101.488,1405.224,58.122,31.347,26.286,0.522,37.358,2,8607,375,146.588,17.216,2.347,0.426,0.904,23.347961905956637
781,0.213,1.616,1722.449,60.245,0.653,0.49,1.0,0.673,2,10550,370,165.964,0.49,1.195,0.837,0.8,0.5207686847618525
782,47.74,43.789,2041.796,65.306,9.796,10.776,0.313,11.642,2,12515,466,67.751,8.577,1.309,0.764,0.675,7.796438665548307
783,5683.925,691.242,1603.755,65.633,91.755,146.286,0.149,146.373,2,10225,1298,88.018,88.749,1.599,0.625,0.685,85.07054766080215
784,0.213,2.365,1265.959,72.163,0.49,0.98,0.479,1.095,2,7754,442,116.565,0.365,3.896,0.257,0.696,0.5207686847618525
785,1.12,5.709,1685.551,72.163,1.796,1.633,0.432,1.993,2,10327,442,124.992,1.291,1.722,0.581,0.587,1.1941642642883694
786,0.053,0.788,2040.653,73.469,0.163,0.327,1.0,0.365,2,12499,450,116.565,0.163,2.0,0.5,1.0,0.259772392434153
787,1.013,4.459,1682.776,73.796,0.653,1.959,0.64,2.019,2,10307,464,75.964,0.653,2.92,0.343,0.916,1.1356899483647462
788,0.906,3.48,2041.143,73.796,1.143,0.98,0.941,1.316,2,12502,452,150.255,0.98,1.308,0.764,0.919,1.0740367905849677
789,0.293,3.153,1687.347,75.265,0.653,1.306,0.371,1.46,2,10335,469,63.435,0.413,5.286,0.189,0.595,0.6107857125108631
790,0.16,1.385,1876.735,77.388,0.49,0.49,1.0,0.589,2,11496,474,123.69,0.462,1.291,0.775,0.8,0.451351666838205
791,0.027,0.462,1022.531,78.367,0.163,0.163,1.0,0.231,2,6263,480,135.0,0.163,1.0,1.0,1.0,0.185411616971131
792,0.053,0.788,1592.653,78.367,0.163,0.327,1.0,0.365,2,9755,480,116.565,0.163,2.0,0.5,1.0,0.259772392434153
793,19.139,20.895,795.102,78.531,4.571,7.347,0.551,7.647,2,4877,526,73.887,4.516,1.491,0.671,0.831,4.936449295463925
794,0.053,0.693,171.429,78.857,0.327,0.163,1.0,0.365,2,1050,483,153.435,0.163,2.0,0.5,1.0,0.259772392434153
795,0.08,0.924,2085.388,79.02,0.327,0.327,1.0,0.462,2,12773,484,135.0,0.327,1.464,0.683,0.857,0.3191538243211461
796,0.96,5.518,1690.286,79.347,2.122,1.306,0.396,2.492,2,10353,494,31.608,0.949,3.534,0.283,0.595,1.1055812783082737
797,39.69,36.655,415.51,79.51,6.857,12.245,0.371,12.857,2,2557,487,107.745,6.281,2.039,0.49,0.697,7.108788752701729
798,0.08,1.154,738.122,79.51,0.49,0.327,0.754,0.589,2,4521,489,33.69,0.292,2.702,0.37,0.667,0.3191538243211461
