 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
272,0.773,4.786,699.918,32.653,1.306,1.469,0.424,1.766,2,4289,200,123.69,1.073,1.679,0.596,0.611,0.9920756866692584
273,0.027,0.462,1035.755,34.612,0.163,0.163,1.0,0.231,2,6344,212,135.0,0.163,1.0,1.0,1.0,0.185411616971131
274,5.171,11.419,466.449,58.776,2.939,3.918,0.498,4.039,2,2859,360,104.036,2.795,1.232,0.812,0.704,2.565915369965566
275,0.16,1.25,234.939,74.612,0.327,0.49,1.0,0.589,2,1439,457,123.69,0.327,1.5,0.667,1.0,0.451351666838205
276,0.213,1.481,233.959,75.755,0.49,0.49,1.0,0.693,2,1433,467,45.0,0.49,1.229,0.814,0.941,0.5207686847618525
277,0.16,1.481,1061.714,79.673,0.49,0.49,0.916,0.589,2,6504,488,123.69,0.49,1.124,0.89,0.8,0.451351666838205
278,0.107,1.154,475.429,82.449,0.49,0.327,1.0,0.516,2,2912,506,161.565,0.327,1.468,0.681,0.8,0.3691024671912427
279,0.88,4.499,1200.49,82.939,0.98,1.796,0.546,1.973,2,7353,508,114.444,0.797,3.063,0.326,0.695,1.0585134856802454
280,0.107,1.385,1212.735,89.469,0.49,0.49,0.698,0.693,2,7428,548,135.0,0.346,2.654,0.377,0.667,0.3691024671912427
281,0.746,5.073,1205.388,90.286,0.653,2.122,0.364,2.221,2,7383,553,107.103,0.653,3.364,0.297,0.7,0.9745956599392548
282,0.133,1.25,736.163,93.551,0.49,0.327,1.0,0.589,2,4509,575,33.69,0.327,1.553,0.644,0.909,0.4115104609238708
283,0.027,0.462,1223.673,93.714,0.163,0.163,1.0,0.231,2,7495,574,135.0,0.163,1.0,1.0,1.0,0.185411616971131
284,0.506,2.5,1191.02,97.306,0.98,0.653,1.0,1.095,2,7295,599,26.565,0.653,1.548,0.646,0.905,0.8026575917762147
285,0.08,0.924,1207.347,98.776,0.327,0.327,1.0,0.462,2,7395,607,45.0,0.327,1.464,0.683,0.857,0.3191538243211461
