Eq Diam,Count,Volume Fraction
0.6,0.0,0.0
0.7080219714290389,121.12121212121212,5.030221746815941e-09
0.8354918533771046,103.81818181818184,7.084786945122971e-09
0.9859109819015986,173.03030303030306,1.9402692371193934e-08
1.163411061765849,121.12121212121212,2.2317548735088223e-08
1.3728676558896795,69.21212121212122,2.095534894004533e-08
1.6200341070569575,121.12121212121212,6.025865022791462e-08
1.9116995704345832,138.42424242424244,1.1316126669384443e-07
2.2558754977319007,51.909090909090914,6.972933472459802e-08
2.6620156953376743,119.1060606060606,2.629011059938998e-07
3.1412760009800405,156.3030303030303,5.669077630499758e-07
3.70682071169436,157.75757575757575,9.402031110185951e-07
4.37418418004639,152.10606060606062,1.4895820575674368e-06
5.161697510916932,152.4090909090909,2.4525351484583645e-06
6.090992079332949,138.75757575757575,3.6689984223793873e-06
7.187593699946627,137.71212121212122,5.983419370012088e-06
8.481623768778585,98.45454545454544,7.029096415572371e-06
10.008626636150014,93.25757575757576,1.0940427801589277e-05
11.810545937040205,94.9090909090909,1.829550704241287e-05
13.936876696660718,73.60606060606061,2.3315066862622145e-05
16.44602485722192,61.10606060606061,3.180488507266936e-05
19.406911569302075,68.75757575757576,5.8805311376391146e-05
22.90086631441046,83.06060606060606,0.00011672867272647874
27.023860858936278,26.651515151515152,6.15447213075527e-05
31.88914540161352,57.757575757575765,0.00021916152599687585
37.6303593240628,47.10606060606061,0.0002937099095831485
44.40520199034342,44.45454545454545,0.00045545391636156587
52.399764424846055,50.10606060606061,0.0008435386379035475
61.83364085082788,31.803030303030305,0.0008797710715677968
72.9659604930638,34.303030303030305,0.0015592656628115075
86.10250532585405,22.651515151515152,0.0016918869444188564
101.60410927631742,37.0,0.004541112487530859
119.89656959184966,23.651515151515152,0.004769863568265553
141.48234261666732,39.45454545454545,0.013074662519989793
166.95434523641913,27.803030303030305,0.015139517358753388
197.0122410882232,22.0,0.019684710489230192
232.48165888489467,16.651515151515152,0.02448198128940229
274.33687074129426,14.151515151515152,0.034188669447897724
323.7275534298741,9.0,0.03572796019125599
382.01036764219856,14.651515151515152,0.09557288692243802
450.78622267393536,13.151515151515152,0.14096601073550533
531.9442501177493,6.0,0.10567598976835914
627.7136944311841,8.0,0.23152693074654687
740.7251457069542,4.0,0.19022078635749318
874.082796584166,1.0,0.0781419842732542
1031.4497080495485,0.0,0.0
1217.148426205246,0.0,0.0
1436.279713739318,0.0,0.0
1694.8626574087468,0.0,0.0
