Eq Diam,Count,Volume Fraction
0.6,0.0,0.0
0.7080219714290389,1507.5633027522936,2.360245809605797e-07
0.8354918533771046,2139.1100917431195,5.503022245183478e-07
0.9859109819015986,2675.5853211009176,1.1310280876608587e-06
1.163411061765849,2492.233027522936,1.7311300151196692e-06
1.3728676558896795,3830.0256880733946,4.371486886718266e-06
1.6200341070569575,2777.447706422018,5.20906573256926e-06
1.9116995704345832,2967.590825688073,9.145436118944025e-06
2.2558754977319007,3266.3871559633026,1.654072395041282e-05
2.6620156953376743,2067.0614678899083,1.719993080278877e-05
3.1412760009800405,595.416513761468,8.141054041694109e-06
3.70682071169436,302.911009174312,6.805519360050246e-06
4.37418418004639,304.643119266055,1.1246672355531563e-05
5.161697510916932,221.0256880733945,1.3407934347238557e-05
6.090992079332949,274.3165137614679,2.7343715708930498e-05
7.187593699946627,240.6532110091743,3.941701130201216e-05
8.481623768778585,318.68899082568805,8.577200175903652e-05
10.008626636150014,385.7018348623853,0.00017057549630324138
11.810545937040205,308.00275229357794,0.00022382365829679558
13.936876696660718,323.29357798165137,0.0003860423262529993
16.44602485722192,293.29357798165137,0.0005754755196125795
19.406911569302075,275.52568807339446,0.0008883269736643188
22.90086631441046,251.9211009174312,0.0013346326748738715
27.023860858936278,234.048623853211,0.0020374631059780816
31.88914540161352,247.0256880733945,0.0035335580703342237
37.6303593240628,174.98990825688074,0.0041131028793194935
44.40520199034342,151.01284403669723,0.005832529036465509
52.399764424846055,166.36238532110093,0.010558071902253933
61.83364085082788,84.55871559633027,0.008818085552907438
72.9659604930638,68.55871559633027,0.011748030272386403
86.10250532585405,36.686238532110096,0.01032980262694967
101.60410927631742,56.05871559633027,0.025936921932680018
119.89656959184966,48.76788990825688,0.03707624219682455
141.48234261666732,25.790825688073397,0.03221910302540722
166.95434523641913,24.581651376146787,0.050459821309333026
197.0122410882232,15.290825688073394,0.05157652101994569
232.48165888489467,8.0,0.04434018979237126
274.33687074129426,11.0,0.10018130846143763
323.7275534298741,7.0,0.10475590384148772
382.01036764219856,2.0,0.04918095048397658
450.78622267393536,4.895412844036697,0.19780747483018316
531.9442501177493,1.0,0.06639568100126785
627.7136944311841,0.0,0.0
740.7251457069542,1.0,0.17927211297221257
874.082796584166,0.0,0.0
1031.4497080495485,0.0,0.0
1217.148426205246,0.0,0.0
1436.279713739318,0.0,0.0
1694.8626574087468,0.0,0.0
