Eq Diam,Count,Volume Fraction
0.6,0.0,0.0
0.7080219714290389,1176.6285714285714,9.594519993513541e-08
0.8354918533771046,2313.3714285714286,3.099671595510782e-07
0.9859109819015986,3779.171428571429,8.320575437705884e-07
1.163411061765849,5075.457142857143,1.8361932586567466e-06
1.3728676558896795,4138.142857142857,2.4600002813372553e-06
1.6200341070569575,4746.4,4.636395403201919e-06
1.9116995704345832,5324.742857142857,8.54675440874964e-06
2.2558754977319007,4766.342857142858,1.2571130015339077e-05
2.6620156953376743,1559.3714285714286,6.758107025743299e-06
3.1412760009800405,2318.2285714285717,1.6508902418071684e-05
3.70682071169436,314.3285714285714,3.6781739050875403e-06
4.37418418004639,95.37142857142857,1.8338049555033466e-06
5.161697510916932,38.971428571428575,1.2313106441083402e-06
6.090992079332949,48.92857142857143,2.5402139541139398e-06
7.187593699946627,45.42857142857143,3.8754603266643126e-06
8.481623768778585,37.94285714285714,5.318763746189203e-06
10.008626636150014,29.457142857142856,6.785123296587311e-06
11.810545937040205,16.97142857142857,6.423503681809107e-06
13.936876696660718,24.457142857142856,1.5210579168874558e-05
16.44602485722192,12.985714285714286,1.3270654042739972e-05
19.406911569302075,16.0,2.686785035695763e-05
22.90086631441046,20.97142857142857,5.78665256119874e-05
27.023860858936278,25.457142857142856,0.0001154238364873877
31.88914540161352,19.0,0.00014155522371394783
37.6303593240628,17.97142857142857,0.00022000945965318245
44.40520199034342,15.971428571428572,0.00032128390566618637
52.399764424846055,20.97142857142857,0.000693201791544202
61.83364085082788,16.0,0.0008690366598911974
72.9659604930638,13.485714285714286,0.0012035898669773108
86.10250532585405,33.94285714285714,0.004977822639334038
101.60410927631742,20.97142857142857,0.005053653850254089
119.89656959184966,37.92857142857143,0.015018633359263994
141.48234261666732,37.42857142857143,0.02435306539395887
166.95434523641913,22.0,0.023521202358080504
197.0122410882232,8.0,0.014054431340825084
232.48165888489467,10.985714285714286,0.03171305237600835
274.33687074129426,19.957142857142856,0.0946661172738552
323.7275534298741,9.0,0.07014959403435375
382.01036764219856,4.0,0.051230559358821016
450.78622267393536,5.0,0.10522660641838183
531.9442501177493,7.985714285714286,0.2761568255836719
627.7136944311841,0.0,0.0
740.7251457069542,3.0,0.2801148778528529
874.082796584166,0.0,0.0
1031.4497080495485,0.0,0.0
1217.148426205246,0.0,0.0
1436.279713739318,0.0,0.0
1694.8626574087468,0.0,0.0
