Eq Diam,Count,Volume Fraction
0.6,0.0,0.0
0.7080219714290389,3204.611231101512,1.2666613573907647e-07
0.8354918533771046,3739.76241900648,2.4289335740194914e-07
0.9859109819015986,3746.058315334773,3.997906311830845e-07
1.163411061765849,5458.54211663067,9.572407933801676e-07
1.3728676558896795,4148.9956803455725,1.1955671371225838e-06
1.6200341070569575,4092.3326133909286,1.9377081450641804e-06
1.9116995704345832,3299.049676025917,2.5668042454564374e-06
2.2558754977319007,5137.451403887689,6.568074564546798e-06
2.6620156953376743,2196.988120950324,4.61534861117404e-06
3.1412760009800405,1005.92656587473,3.4723982845104743e-06
3.70682071169436,809.2537796976242,4.590229984303522e-06
4.37418418004639,854.2537796976242,7.962016474732197e-06
5.161697510916932,762.1825053995681,1.1672976002449173e-05
6.090992079332949,714.8714902807775,1.7990243755577682e-05
7.187593699946627,642.963282937365,2.6587756764999222e-05
8.481623768778585,511.0043196544276,3.472214523961728e-05
10.008626636150014,528.463282937365,5.900424398656612e-05
11.810545937040205,432.3358531317495,7.931880054091965e-05
13.936876696660718,368.2289416846652,0.00011100927317051797
16.44602485722192,383.4481641468682,0.00018994788228417035
19.406911569302075,328.4686825053996,0.000267367253908886
22.90086631441046,286.9892008639309,0.0003838541636219705
27.023860858936278,222.5658747300216,0.0004891541368411592
31.88914540161352,157.1987041036717,0.0005677048047575203
37.6303593240628,179.53023758099351,0.001065363142440497
44.40520199034342,165.17818574514038,0.001610642696495585
52.399764424846055,168.17818574514038,0.0026946516683281395
61.83364085082788,157.53023758099351,0.004147470937806374
72.9659604930638,106.6987041036717,0.004615991730339573
86.10250532585405,113.40280777537797,0.008061505203177903
101.60410927631742,76.51511879049676,0.00893770552682302
119.89656959184966,68.71922246220302,0.01318995991272451
141.48234261666732,76.8110151187905,0.024225636540956663
166.95434523641913,40.18358531317495,0.020825087249486233
197.0122410882232,32.03563714902808,0.027280854295739693
232.48165888489467,33.183585313174945,0.04643381442185379
274.33687074129426,21.73974082073434,0.049986401110464526
323.7275534298741,12.795896328293736,0.04834534616550424
382.01036764219856,10.795896328293736,0.06702381135692538
450.78622267393536,12.943844492440604,0.13204445113950933
531.9442501177493,3.647948164146868,0.06114936920648697
627.7136944311841,4.0,0.11017670194176155
740.7251457069542,3.647948164146868,0.16510677289921222
874.082796584166,0.0,0.0
1031.4497080495485,0.0,0.0
1217.148426205246,1.0,0.2008054944347249
1436.279713739318,0.0,0.0
1694.8626574087468,0.0,0.0
