1845.664799	26497.66667
1844.463477	26613.33333
1843.261848	26515.66667
1842.059912	26628.0
1840.857669	26507.33333
1839.655118	26583.66667
1838.45226	26608.66667
1837.249095	26611.0
1836.045622	26721.33333
1834.841841	26662.66667
1833.637752	26711.33333
1832.433355	26607.0
1831.228651	26678.0
1830.023638	26785.66667
1828.818317	26683.0
1827.612687	26717.0
1826.406749	26619.66667
1825.200503	26808.0
1823.993948	26753.0
1822.787084	26706.0
1821.579912	26739.66667
1820.37243	26823.33333
1819.164639	26802.66667
1817.956539	26812.66667
1816.74813	26819.33333
1815.539412	26801.66667
1814.330383	26852.66667
1813.121046	26812.66667
1811.911399	26778.0
1810.701441	26793.0
1809.491174	26792.66667
1808.280597	26763.66667
1807.06971	26929.0
1805.858513	26837.66667
1804.647005	26874.0
1803.435187	26905.66667
1802.223059	26901.0
1801.01062	26984.33333
1799.79787	27007.33333
1798.584809	26967.66667
1797.371437	26912.66667
1796.157755	27017.66667
1794.943761	26904.33333
1793.729455	27002.0
1792.514839	27027.0
1791.299911	27030.0
1790.084672	26998.66667
1788.86912	27046.0
1787.653257	26978.0
1786.437083	27017.66667
1785.220596	26972.66667
1784.003797	27079.66667
1782.786686	27141.66667
1781.569263	27075.33333
1780.351527	27104.33333
1779.133478	27047.66667
1777.915118	27083.0
1776.696444	27177.0
1775.477458	27097.33333
1774.258158	27097.0
1773.038546	27059.0
1771.81862	27108.66667
1770.598382	27252.33333
1769.377829	27213.33333
1768.156964	27182.0
1766.935785	27256.66667
1765.714292	27375.33333
1764.492485	27266.0
1763.270365	27289.66667
1762.047931	27289.66667
1760.825182	27332.66667
1759.602119	27284.0
1758.378742	27426.0
1757.155051	27414.33333
1755.931045	27460.0
1754.706725	27428.66667
1753.482089	27503.66667
1752.257139	27460.66667
1751.031874	27517.0
1749.806294	27485.0
1748.580399	27416.66667
1747.354189	27708.33333
1746.127663	27674.0
1744.900822	27706.66667
1743.673665	27706.66667
1742.446193	27904.0
1741.218404	27933.33333
1739.9903	28083.33333
1738.76188	28264.0
1737.533144	28233.33333
1736.304091	28383.33333
1735.074723	28510.33333
1733.845038	28670.66667
1732.615036	28631.66667
1731.384718	28766.0
1730.154082	28983.0
1728.923131	28934.0
1727.691862	28965.66667
1726.460276	29034.0
1725.228373	28975.66667
1723.996152	29048.33333
1722.763614	28964.66667
1721.530759	28986.0
1720.297586	28916.66667
1719.064096	28870.0
1717.830287	28806.33333
1716.596161	28624.0
1715.361717	28608.0
1714.126954	28455.33333
1712.891874	28367.66667
1711.656475	28157.66667
1710.420757	28181.0
1709.184721	27943.66667
1707.948366	27997.66667
1706.711693	27880.0
1705.4747	27885.33333
1704.237389	27690.66667
1702.999758	27753.33333
1701.761809	27817.0
1700.52354	27750.66667
1699.284951	27760.83791
1698.046043	27796.67277
1696.806815	27738.50458
1695.567268	27825.0
1694.327401	27817.33333
1693.087214	27818.66667
1691.846706	27746.33333
1690.605879	27796.73209
1689.364731	27808.79814
1688.123263	27792.19814
1686.881474	27806.59876
1685.639365	27858.66667
1684.396935	27878.0
1683.154184	27843.33333
1681.911112	27904.0
1680.667719	28014.0
1679.424005	27921.0
1678.17997	27808.66667
1676.935613	27825.66667
1675.690935	27861.0
1674.445935	27815.0
1673.200613	27846.0
1671.95497	27945.33333
1670.709005	28003.0
1669.462718	27924.66667
1668.216108	27948.0
1666.969176	27798.0
1665.721922	27937.66667
1664.474346	28017.33333
1663.226447	27985.66667
1661.978225	28015.33333
1660.72968	28053.33333
1659.480813	27999.66667
1658.231622	28137.66667
1656.982108	28100.33333
1655.732271	28014.33333
1654.482111	28060.0
1653.231627	28117.0
1651.98082	27936.33333
1650.729689	28109.66667
1649.478234	28042.0
1648.226456	28116.66667
1646.974353	28099.33333
1645.721926	28155.33333
1644.469175	28182.66667
1643.2161	28063.0
1641.9627	28118.33333
1640.708975	28119.33333
1639.454926	28205.33333
1638.200552	28136.66667
1636.945854	28182.0
1635.69083	28290.33333
1634.435481	28151.0
1633.179807	28263.66667
1631.923807	28293.33333
1630.667482	28310.33333
1629.410832	28381.33333
1628.153856	28483.33333
1626.896554	28477.0
1625.638926	28417.0
1624.380972	28592.33333
1623.122692	28781.66667
1621.864086	29060.0
1620.605154	29144.0
1619.345895	29433.0
1618.086309	29937.33333
1616.826397	30488.0
1615.566158	31145.66667
1614.305592	31526.0
1613.044699	31840.33333
1611.783479	31996.0
1610.521932	31758.33333
1609.260057	31441.0
1607.997855	31044.33333
1606.735326	30530.33333
1605.472469	30226.33333
1604.209284	29934.0
1602.945771	29639.0
1601.68193	29510.0
1600.417761	29346.0
1599.153263	29101.33333
1597.888438	29003.0
1596.623283	28927.66667
1595.357801	28952.33333
1594.091989	28864.33333
1592.825849	28845.33333
1591.55938	28714.0
1590.292582	28651.0
1589.025455	28705.66667
1587.757998	28780.66667
1586.490212	28662.0
1585.222097	28745.0
1583.953652	28722.66667
1582.684877	28676.33333
1581.415773	28715.33333
1580.146338	28690.66667
1578.876574	28756.33333
1577.606479	28708.0
1576.336055	28657.66667
1575.065299	28712.66667
1573.794214	28661.66667
1572.522797	28650.33333
1571.25105	28666.0
1569.978973	28650.66667
1568.706564	28675.66667
1567.433824	28670.66667
1566.160753	28672.33333
1564.887351	28743.66667
1563.613617	28661.66667
1562.339552	28636.33333
1561.065155	28672.0
1559.790426	28634.66667
1558.515366	28665.0
1557.239973	28671.33333
1555.964249	28735.0
1554.688192	28745.0
1553.411803	28680.33333
1552.135082	28660.0
1550.858028	28776.0
1549.580641	28692.33333
1548.302922	28752.0
1547.024869	28744.33333
1545.746484	28653.0
1544.467766	28724.66667
1543.188714	28746.33333
1541.909329	28641.0
1540.629611	28725.33333
1539.349559	28728.33333
1538.069173	28711.33333
1536.788454	28660.33333
1535.507401	28756.33333
1534.226013	28784.0
1532.944292	28750.0
1531.662236	28740.66667
1530.379846	28600.33333
1529.097121	28810.66667
1527.814062	28833.66667
1526.530668	28811.66667
1525.246939	28721.0
1523.962876	28851.33333
1522.678477	28779.33333
1521.393743	28794.66667
1520.108674	28792.33333
1518.823269	28820.0
1517.537529	28854.33333
1516.251453	28894.0
1514.965042	28926.66667
1513.678294	28926.33333
1512.391211	28883.33333
1511.103791	28805.66667
1509.816036	28930.0
1508.527943	28853.66667
1507.239515	28989.66667
1505.95075	28887.66667
1504.661648	28955.0
1503.372209	28839.0
1502.082434	28820.33333
1500.792321	28983.0
1499.501872	28971.0
1498.211085	28999.66667
1496.919961	28939.66667
1495.628499	28964.0
1494.336699	29044.33333
1493.044562	29058.66667
1491.752087	28976.33333
1490.459274	29002.0
1489.166123	29054.66667
1487.872634	29079.66667
1486.578807	29077.66667
1485.284641	29104.0
1483.990136	29132.0
1482.695293	29152.66667
1481.400111	29086.0
1480.10459	29155.66667
1478.80873	29080.33333
1477.512531	29164.66667
1476.215993	29167.0
1474.919115	29255.66667
1473.621898	29290.0
1472.324341	29274.0
1471.026445	29235.66667
1469.728209	29247.66667
1468.429633	29288.66667
1467.130716	29289.66667
1465.83146	29320.66667
1464.531863	29394.0
1463.231926	29358.33333
1461.931648	29408.33333
1460.63103	29351.66667
1459.330071	29429.0
1458.02877	29498.33333
1456.727129	29512.33333
1455.425147	29519.0
1454.122824	29545.0
1452.820159	29484.66667
1451.517152	29478.66667
1450.213804	29522.0
1448.910115	29607.0
1447.606083	29651.33333
1446.30171	29628.66667
1444.996994	29527.0
1443.691936	29561.33333
1442.386536	29620.33333
1441.080794	29636.66667
1439.774709	29645.66667
1438.468281	29611.0
1437.161511	29620.66667
1435.854397	29507.33333
1434.546941	29432.66667
1433.239141	29435.66667
1431.930998	29498.66667
1430.622512	29383.0
1429.313682	29465.33333
1428.004509	29461.0
1426.694991	29461.33333
1425.38513	29468.66667
1424.074925	29378.66667
1422.764376	29568.66667
1421.453483	29599.66667
1420.142245	29544.66667
1418.830663	29569.33333
1417.518736	29567.33333
1416.206465	29622.33333
1414.893849	29718.33333
1413.580887	29706.66667
1412.267581	29758.0
1410.95393	29885.0
1409.639933	29764.0
1408.325591	29918.33333
1407.010903	29792.33333
1405.69587	29842.66667
1404.38049	29714.0
1403.064765	29811.0
1401.748694	29854.33333
1400.432277	29733.33333
1399.115513	29791.0
1397.798403	29722.33333
